9787806651094,200110,古典名著普及文库-三国演义,14.5,罗贯中,中国古典文学,岳麓书社,6158,231589,10.20,11.60,11.60,None,None,None,11.60,None,None,
9787530211076,201107,三毛全集(05)-梦里花落知多少,24,三毛,散杂文,北京十月文艺出版社,33277,231377,16.60,16.60,16.60,15.80,None,None,18.00,17.00,None,
9787532125944,200401,余华作品系列-活着,13,余华,小说,上海文艺出版社,253,228373,None, 10.30
,None,None,None,None,None,None,None,
9787543899179,201407,让我留在你身边,38,张嘉佳,小说,湖南人民出版社,78043,228320,21.70,22.80,21.70,24.30,None,26.22,26.20,22.80,None,
9787532734160,200304,左手倒影 右手年华,16,郭敬明,小说,上海译文出版社,309,227542,None,None,None,None,None,None,None,6.40,13.60,
9787550209459,201208,藏海花,32.8,南派三叔,小说,北京联合出版有限责任公司,26192,227119,19.40,21.60,21.60,18.00,None,None,22.60,20.00,None,
9787530457559,201205,跟着君之学烘焙(II),39.8,君之,西餐,北京科学技术出版社,37250,227087,21.90,23.00,21.90,26.30,None,None,27.50,25.90,32.64,
9787506316507,199903,霜冷长河,22,余秋雨,散杂文,作家出版社,7420,226141,13.00,16.50,16.50,15.20,None,None,16.50,7.50,18.48,
9787544258609,201301,东野圭吾作品-白夜行,39.5,东野圭吾,小说,南海出版公司,83864,226005,27.00,27.00,27.00,26.10,None,28.40,28.00,25.70,None,
9787530211168,201206,张爱玲全集01-倾城之恋(2012年修订版),29.8,张爱玲,小说,北京十月文艺出版社,34903,225514,19.04,20.00,20.00,19.70,None,21.46,21.20,21.20,None,
9787508630311,201109,货币战争(升级版),39,宋鸿兵,金融,中信出版股份有限公司,32326,225479,23.00,26.80,26.80,26.50,None,None,26.90,25.40,28.08,
9787535442215,201003,这些都是你给我的爱,24.8,安东尼,成人绘本漫画,长江文艺出版社有限公司,8145,224518,14.90,15.20,15.20,15.10,None,None,18.60,7.90,19.34,
9787549216468,201301,龙族III:黑月之潮(上),29.8,江南,小说,长江出版社,31724,223032,19.70,22.00,22.40,18.20,None,None,20.60,19.40,None,
9787802497634,201101,货币战争(3)-金融高边疆,39.9,宋鸿兵,金融,中华工商联合出版社有限责任公司,10167,222999,29.90,None,25.90,None,None,None,None,None,29.93,
9787532142750,201207,丰乳肥臀,48,莫言,小说,上海文艺出版社,10117,222871,28.30,35.10,36.00,33.10,None,None,34.10,31.20,None,
9787547012123,201009,影响力,45,罗伯特·西奥迪尼,销售/营销,万卷出版有限责任公司,25351,222660,27.90,27.90,None,None,25.20,32.40,None,29.30,None,
9787540462000,201305,"你要去相信,没有到不了的明天",32.8,卢思浩,散杂文,湖南文艺出版社,54741,222184,21.80,22.60,21.80,21.00,None,22.63,22.60,21.30,None,
9787535434432,200704,悲伤逆流成河,24,郭敬明,小说,长江文艺出版社有限公司,1190,220235,None,32.30,None,None,None,None,None,15.60,None,
9787807407294,201110,盗墓笔记(3)(再版),32.8,南派三叔,小说,上海文化出版社,56463,219879,19.70,20.80,20.80,18.00,None,None,22.60,13.40,23.29,
9787549223220,201311,龙族III:黑月之潮(下),36.8,江南,小说,长江出版社,38730,215142,23.90,27.60,27.60,22.40,None,102.68,25.40,23.90,None,
9787550008496,201402,纸牌屋,39.8,迈克尔·道布斯,小说,百花洲文艺出版社,46504,214973,22.00,17.30,17.30,21.90,None,24.60,27.50,24.30,None,
9787535448798,201012,痛并快乐着(附赠白岩松采访季羡林启功绝版实录),29,白岩松,散杂文,长江文艺出版社有限公司,10163,213252,17.40,19.40,None,17.70,None,20.50,20.00,18.90,22.62,
9787544807395,200905,暮光之城-破晓,39.8,斯蒂芬妮·梅尔,小说,接力出版社,2515,213198,25.43,31.80,28.70,26.30,None,None,27.90,17.90,31.04,
9787544247269,201005,1Q84 BOOK(1)(4月-6月)(精),36,村上春树,小说,南海出版公司,6641,211780,25.90,26.00,25.90,23.80,None,None,25.50,17.60,28.08,
9787807407300,201110,盗墓笔记(4)(再版),32.8,南派三叔,小说,上海文化出版社,55393,211158,19.70,20.80,20.80,18.00,None,None,22.60,16.10,23.29,
9787544804196,200809,暮光之城-新月,32,斯蒂芬妮·梅尔,小说,接力出版社,2278,210547,20.45,25.60,25.60,21.10,None,None,23.40,13.10,24.96,
9787506060363,201304,崔玉涛图解家庭育儿(5),32,崔玉涛,孕产育儿,人民东方出版传媒有限公司,60745,210414,17.60,20.20,17.60,22.10,None,None,22.10,None,None,
9787807407317,201110,盗墓笔记(5)(再版),32.8,南派三叔,小说,上海文化出版社,54803,208457,19.70,22.50,21.50,18.00,None,None,22.60,20.00,23.29,
9787549530649,201303,亲爱的安德烈:两代共读的36封家书(新版),29.8,龙应台,散杂文,广西师范大学出版社,56102,205722,25.33,23.80,25.60,19.70,None,None,99.80,19.40,None,
9787530209837,200908,逃离,28,艾丽丝·门罗,小说,北京十月文艺出版社,17820,205379,19.20,21.00,19.20,18.50,None,None,19.90,18.20,22.40,
9787807407331,201110,盗墓笔记(7),32.8,南派三叔,小说,上海文化出版社,53656,205243,19.40,21.90,21.70,18.00,None,None,22.60,13.40,23.29,
9787807407324,201110,盗墓笔记(6)(再版),32.8,南派三叔,小说,上海文化出版社,53749,204254,19.50,22.50,19.50,18.00,None,None,22.60,16.10,23.94,
9787806654019,200407,古典名著普及文库-三国演义(精),18,罗贯中,中国古典文学,岳麓书社,298,202808,None,None,None,None,None,None,12.80,None,16.20,
9787535447340,201402,文化苦旅(新版),38,余秋雨,散杂文,长江文艺出版社有限公司,52455,202688,22.80,22.80,21.90,23.20,None,25.08,23.50,24.70,None,
9787549550173,201401,目送(插图新版),43,龙应台,散杂文,广西师范大学出版社,92964,202333,25.80,25.80,25.80,28.40,None,34.40,29.70,28.00,None,
9787536692930,200801,中国科幻基石丛书-三体,23,刘慈欣,小说,重庆出版社,73043,201539,15.50,16.80,16.80,None,None,15.18,None,None,17.94,
9787020083442,201101,我与地坛,23,史铁生,散杂文,人民文学出版社,20328,200793,15.80,19.00,15.80,15.90,None,17.20,None,15.00,19.32,
9787535454232,201112,货币战争(4)-战国时代,39.9,宋鸿兵,金融,长江文艺出版社有限公司,20542,199600,24.74,30.60,None,None,None,None,None,29.90,None,
9787549220632,201308,龙族III:黑月之潮(中),29.8,江南,小说,长江出版社,31751,198738,19.70,23.50,22.40,18.20,None,None,20.60,19.40,None,
9787533935917,201307,“一个”书系-很高兴见到你,29,韩寒,文学其他,浙江文艺出版社有限公司,11720,198150,18.85,26.80,26.80,None,None,None,None,14.20,None,
9787508649719,201501,奇点系列-从0到1:开启商业与未来的秘密,45,"彼得·蒂尔,布莱克·马斯特斯",商务贸易,中信出版股份有限公司,198082,198082,29.20,29.20,29.20,30.60,None,None,31.50,27.00,32.40,
9787506318891,200006,千年一叹(新版),29,余秋雨,散杂文,作家出版社,3448,196948,None,21.80,None,None,None,None,None,16.30,23.20,
9787535445575,201101,临界.爵迹:燃魂书,18.8,郭敬明,小说,长江文艺出版社有限公司,17138,196077,11.10,12.50,12.50,11.50,None,None,14.10,6.00,13.72,
9787508622828,201010,背包十年:我的职业是旅行,25,小鹏,散杂文,中信出版股份有限公司,11330,194396,14.80,16.70,16.70,17.00,None,None,18.80,16.30,17.50,
9787540467883,201407,愿有人陪你颠沛流离,35.8,卢思浩,散杂文,湖南文艺出版社,93033,193491,22.70,24.70,23.30,22.90,None,24.70,24.70,17.50,None,
9787544805711,200812,暮光之城-月食,35,斯蒂芬妮·梅尔,小说,接力出版社,2213,193394,22.37,27.30,27.30,23.10,None,None,25.60,14.40,27.30,
9787542608314,199807,第五项修炼:学习型组织的艺术与实务,28,彼得·圣吉,管理学与实务综合,上海三联书店,66,193342,None,22.10,None,None,None,None,None,18.20,None,
9787543670051,201104,巧厨娘系列-妙手烘焙(含盘),29.8,圆猪猪,西餐,青岛出版社,44433,191525,16.80,20.50,16.80,19.70,None,None,18.50,11.30,23.84,
9787544711098,201006,经典译林-老人与海,15,欧内斯特·海明威,小说,江苏译林出版社,31294,191446,11.30,11.30,11.30,10.20,None,None,10.40,11.00,12.30,
9787503311864,200001,亮剑(第3版),28,都梁,小说,解放军文艺出版社,2533,191381,23.20,23.50,23.50,18.50,None,None,19.60,19.90,22.40,
9787532743124,200706,挪威的森林(纪念版),30,村上春树,小说,上海译文出版社,1646,191167,None,28.50,28.80,None,None,None,None,19.50,24.60,
9787802444621,201201,"那些年,我们一起追的女孩",28,九把刀,小说,现代出版社,3601,191157,16.80,17.50,16.80,18.50,None,None,17.90,10.60,20.44,
9787539958934,201303,"给你一个团队,你能怎么管?",35,赵伟,管理学与实务综合,江苏凤凰文艺出版社,35087,191004,23.50,23.50,20.00,21.40,None,None,24.20,22.80,22.75,
9787540446765,201012,十宗罪:中国十大恐怖凶杀案,26,蜘蛛,小说,湖南文艺出版社,26346,190655,15.20,17.90,17.90,22.40,None,None,17.90,16.90,20.28,
9787506366847,201210,莫言文集-蛙,32,莫言,小说,作家出版社,12977,190024,19.80,24.00,22.10,22.10,None,None,22.10,15.70,None,
9787020069828,200904,达·芬奇密码,26,丹·布朗,小说,人民文学出版社,24,189369,None,20.50,None,None,None,None,None,14.20,22.10,
9787530209455,200808,沈从文集-边城,29.8,沈从文,小说,北京十月文艺出版社,18616,189249,17.60,22.40,19.90,19.70,None,None,21.20,19.40,23.84,
9787806651063,200110,古典名著普及文库-红楼梦,19.8,曹雪芹,中国古典文学,岳麓书社,5702,189058,14.10,15.80,15.80,None,None,14.05,14.80,12.90,None,
9787530211564,201203,人生,25,路遥,小说,北京十月文艺出版社,53917,189053,17.20,17.20,17.20,16.50,None,None,18.80,17.80,20.00,
9787542614568,200012,中国股市操作强化训练第一书-股市操练大全(第2册),32.8,"黎航,王真",个人理财,上海三联书店,10808,187629,21.90,23.70,24.70,22.00,None,None,23.00,21.30,27.55,
9787535476890,201411,狼图腾(修订版),39.8,姜戎,小说,长江文艺出版社有限公司,183506,186817,23.90,23.90,23.90,24.30,None,25.80,25.90,25.90,None,
9787543067424,201204,如丧:我们终于老得可以谈谈未来,32,高晓松,文学其他,武汉出版社,9919,185833,18.90,15.60,15.60,None,None,19.80,22.10,20.80,22.72,
9787506039819,201009,郎咸平说:我们的日子为什么这么难,32,郎咸平,经济理论,人民东方出版传媒有限公司,496,185543,24.00,25.60,24.00,None,None,None,None,10.20,None,
9787535445582,201006,东霓,26.8,笛安,小说,长江文艺出版社有限公司,6060,185539,15.80,17.80,17.80,16.30,None,None,19.00,17.40,22.78,
9787531325413,200301,幻城,18,郭敬明,小说,春风文艺出版社,22,185324,None,12.20,None,None,None,None,None,None,None,
9787020058594,200611,家,23,巴金,小说,人民文学出版社,405,183464,58.00,18.20,None,None,None,None,None,11.30,19.32,
9787229030933,201011,中国科幻基石丛书-三体Ⅲ:死神永生,38,刘慈欣,小说,重庆出版社,65932,183249,22.50,24.80,24.80,24.30,None,23.90,26.20,None,29.64,
9787536693968,200805,中国科幻基石丛书-三体Ⅱ:黑暗森林,32,刘慈欣,小说,重庆出版社,66414,181935,21.50,22.00,22.00,None,None,21.00,None,None,27.20,
9787506044653,201204,中国经济到了最危险的边缘,39,郎咸平,经济理论,人民东方出版传媒有限公司,2613,181570,26.60,31.20,31.20,26.90,None,None,28.10,25.40,28.47,
9787214090065,201212,只有医生知道,35,张羽,健康养生,江苏人民出版社,17517,181009,23.20,23.20,23.20,21.40,None,None,24.20,19.30,None,
9787535467089,201305,小时代1.0:折纸时代(修订本),32.8,郭敬明,小说,长江文艺出版社有限公司,8038,180963,19.40,24.60,24.60,20.00,None,None,23.00,10.50,None,
9787549208814,201205,哑舍(2),25,玄色,小说,长江出版社,29597,180501,14.80,18.40,17.30,15.30,None,16.75,17.20,16.50,None,
9787020070008,201108,人生若只如初见:古典诗词的美丽与哀愁(增订版),30,安意如,散杂文,人民文学出版社,19860,179963,17.70,19.60,19.60,20.70,None,None,20.70,19.50,25.20,
9787549204007,201105,哑舍(1),23.8,玄色,小说,长江出版社,28855,177447,13.90,16.70,16.70,14.50,None,15.71,16.40,15.70,None,
9787506355957,201011,活着,15,余华,小说,作家出版社,321,177134,None,10.30,None,None,None,None,None,None,12.00,
9787532129027,200507,余华作品-兄弟(上),16,余华,小说,上海文艺出版社,37,176916,None,None,None,None,None,None,None,7.80,None,
